"filename"	"text"	"span"	"code"
"casos_clinicos_infecciosas142"	"médico"	"2115 2121"	"2211.1"
"casos_clinicos_infecciosas9"	"médico de Atención Primaria"	"600 627"	"2211.1"
"casos_clinicos_infecciosas151"	"médico de atención primaria"	"417 444"	"2211.1"
"casos_clinicos_infecciosas98"	"médico de atención primaria"	"1380 1407"	"2211.1"
"casos_clinicos_infecciosas195"	"médico de atención primaria"	"139 166"	"2211.1"
"casos_clinicos_infecciosas44"	"médico de atención primaria"	"766 793"	"2211.1"
"casos_clinicos_infecciosas135"	"Médico de Atención Primaria"	"1300 1327"	"2211.1"
"casos_clinicos_infecciosas1"	"médico de atención primaria"	"300 327"	"2211.1"
"casos_clinicos_infecciosas32"	"médico de familia"	"273 290"	"2211.1"
"caso_clinico_radiologia869"	"Dr."	"123 126"	"2211.1"
"caso_clinico_radiologia1103"	"médico"	"174 180"	"2211.1"
"caso_clinico_radiologia884"	"médico"	"204 210"	"2211.1"
"caso_clinico_radiologia1107"	"médico general"	"91 105"	"2211.1"
"caso_clinico_radiologia885"	"médico"	"127 133"	"2211.1"
"caso_clinico_radiologia1037"	"médico de cabecera"	"56 74"	"2211.1"
"caso_clinico_neurologia157"	"médico de Atención Primaria"	"359 386"	"2211.1"
"caso_clinico_neurologia156"	"médico de Atención Primaria"	"321 348"	"2211.1"
"caso_clinico_neurologia171"	"médico de Atención Primaria"	"2941 2968"	"2211.1"
"caso_clinico_neurologia90"	"médico de Atención Primaria"	"1002 1029"	"2211.1"
"caso_clinico_neurologia262"	"médico de cabecera"	"500 518"	"2211.1"
"caso_clinico_neurologia250"	"médico de Atención Primaria"	"921 948"	"2211.1"
"caso_clinico_neurologia219"	"médico"	"41 47"	"2211.1"
"caso_clinico_neurologia230"	"médico de Atención Primaria"	"452 479"	"2211.1"
"caso_clinico_neurologia230"	"médico de cabecera"	"238 256"	"2211.1"
"caso_clinico_neurologia302"	"médico de Atención Primaria"	"474 501"	"2211.1"
"caso_clinico_neurologia288"	"médico de Atención Primaria"	"373 400"	"2211.1"
"caso_clinico_neurologia317"	"médico de Atención Primaria"	"418 445"	"2211.1"
"caso_clinico_neurologia349"	"médico de Atención Primaria"	"370 397"	"2211.1"
"caso_clinico_neurologia334"	"médico de Atención Primaria"	"321 348"	"2211.1"
"caso_clinico_neurologia360"	"médico"	"1038 1044"	"2211.1"
"caso_clinico_neurologia360"	"médico de Atención Primaria"	"364 391"	"2211.1"
"32641443_ES"	"médico"	"719 725"	"2211.1"
"32641443_ES"	"médico"	"1240 1246"	"2211.1"
"32641443_ES"	"médico"	"1482 1488"	"2211.1"
"32641443_ES"	"médico"	"1953 1959"	"2211.1"
"32639064_ES"	"médico de familia"	"409 426"	"2211.1"
"32617169_ES"	"médico de cabecera"	"81 99"	"2211.1"
"cc_covid38"	"equipo de atención primaria"	"447 474"	"2211.1"
"cc_covid38"	"EAP"	"476 479"	"2211.1"
"cc_covid38"	"EAP"	"771 774"	"2211.1"
"32631646_ES"	"equipo de atención primaria"	"420 447"	"2211.1"
"32631646_ES"	"EAP"	"449 452"	"2211.1"
"32631646_ES"	"EAP"	"744 747"	"2211.1"
"32247016_ES"	"médico de cabecera"	"75 93"	"2211.1"
"cc_covid49"	"médico general"	"18 32"	"2211.1"
"cc_covid46"	"médico residente"	"235 251"	"2211.1"
"32294273_ES"	"residente del hospital"	"40 62"	"2211.1"
"32427774-B_ES"	"médico de atención primaria"	"207 234"	"2211.1"
"cc_covid92"	"médico"	"32 38"	"2211.1"
"cc_covid92"	"médico"	"281 287"	"2211.1"
"32593478_ES"	"equipo de atención primaria"	"366 393"	"2211.1"
"32593478_ES"	"médico de cabecera"	"4863 4881"	"2211.1"
"32611659_ES"	"médico de cabecera"	"182 200"	"2211.1"
"caso_clinico_urologia55"	"médico de atención primaria"	"513 540"	"2211.1"
"caso_clinico_urologia81"	"médico de Atención Primaria"	"133 160"	"2211.1"
"caso_clinico_urologia302"	"médico de Atención Primaria"	"185 212"	"2211.1"
"caso_clinico_urologia163"	"MAP"	"94 97"	"2211.1"
"caso_clinico_urologia163"	"MAP"	"334 337"	"2211.1"
"caso_clinico_urologia163"	"médico de Atención Primaria"	"65 92"	"2211.1"
"caso_clinico_urologia163"	"médico de Atención Primaria"	"1161 1188"	"2211.1"
"caso_clinico_urologia253"	"médico de Atención Primaria"	"440 467"	"2211.1"
"caso_clinico_urologia51"	"médico de Atención Primaria"	"181 208"	"2211.1"
"caso_clinico_urologia232"	"médico de Atención Primaria"	"676 703"	"2211.1"
"caso_clinico_urologia271"	"médico de Atención Primaria"	"235 262"	"2211.1"
"caso_clinico_urologia292"	"médico de Atención Primaria"	"52 79"	"2211.1"
"caso_clinico_urologia292"	"médico de Atención Primaria"	"5239 5266"	"2211.1"
"caso_clinico_urologia320"	"médico de Atención Primaria"	"53 80"	"2211.1"
"caso_clinico_dermatologia260"	"médico"	"250 256"	"2211.1"
"caso_clinico_dermatologia260"	"médico de atención primaria"	"65 92"	"2211.1"
"caso_clinico_dermatologia564"	"médico de atención primaria"	"1982 2009"	"2211.1"
"caso_clinico_dermatologia564"	"médico de atención primaria"	"533 560"	"2211.1"
"caso_clinico_dermatologia488"	"médico de atención primaria"	"484 511"	"2211.1"
"caso_clinico_dermatologia173"	"médico de atención primaria"	"329 356"	"2211.1"
"caso_clinico_dermatologia630"	"médico de atención primaria"	"295 322"	"2211.1"
"caso_clinico_dermatologia636"	"médico de atención primaria"	"167 194"	"2211.1"
"caso_clinico_dermatologia636"	"médico de atención primaria"	"900 927"	"2211.1"
"caso_clinico_dermatologia652"	"médico de familia"	"437 454"	"2211.1"
"caso_clinico_dermatologia632"	"Médico de Atención Primaria"	"1466 1493"	"2211.1"
"caso_clinico_dermatologia243"	"médico de cabecera"	"108 126"	"2211.1"
"caso_clinico_dermatologia181"	"médico de Atención Primaria"	"262 289"	"2211.1"
"caso_clinico_dermatologia195"	"médico de atención primaria"	"97 124"	"2211.1"
"caso_clinico_dermatologia662"	"Médico de Familia"	"210 227"	"2211.1"
"caso_clinico_dermatologia494"	"Médico de Atención Primaria"	"292 319"	"2211.1"
"caso_clinico_dermatologia159"	"médico de atención primaria"	"774 801"	"2211.1"
"caso_clinico_dermatologia545"	"médico"	"181 187"	"2211.1"
"caso_clinico_dermatologia545"	"médico de cabecera"	"33 51"	"2211.1"
"caso_clinico_dermatologia323"	"médico"	"83 89"	"2211.1"
"caso_clinico_dermatologia404"	"médico de atención primaria"	"431 458"	"2211.1"
"caso_clinico_dermatologia155"	"médico de cabecera"	"1279 1297"	"2211.1"
"caso_clinico_dermatologia598"	"médico de atención primaria"	"1806 1833"	"2211.1"
"caso_clinico_dermatologia625"	"Médico de Familia"	"1828 1845"	"2211.1"
"caso_clinico_dermatologia474"	"Médico de Atención Primaria"	"737 764"	"2211.1"
"caso_clinico_dermatologia305"	"Médico de Atención Primaria"	"2706 2733"	"2211.1"
"caso_clinico_dermatologia305"	"médico de atención primaria"	"678 705"	"2211.1"
"caso_clinico_dermatologia120"	"médico de cabecera"	"669 687"	"2211.1"
"caso_clinico_dermatologia542"	"médico de atención primaria"	"117 144"	"2211.1"
"caso_clinico_dermatologia453"	"médico de atención primaria"	"285 312"	"2211.1"
"caso_clinico_dermatologia472"	"médico de cabecera"	"204 222"	"2211.1"
"caso_clinico_dermatologia602"	"médico de atención primaria"	"116 143"	"2211.1"
"caso_clinico_dermatologia604"	"médico de atención primaria"	"745 772"	"2211.1"
"caso_clinico_dermatologia634"	"facultativo"	"1833 1844"	"2211.1"
"caso_clinico_dermatologia634"	"médico de familia"	"1345 1362"	"2211.1"
"caso_clinico_dermatologia403"	"médico de atención primaria"	"211 238"	"2211.1"
"caso_clinico_dermatologia106"	"médico de Atención Primaria"	"121 148"	"2211.1"
"caso_clinico_dermatologia326"	"médico de atención primaria"	"767 794"	"2211.1"
"caso_clinico_dermatologia568"	"médico de atención primaria"	"356 383"	"2211.1"
"caso_clinico_dermatologia307"	"médico de atención primaria"	"69 96"	"2211.1"
"caso_clinico_dermatologia446"	"médico de cabecera"	"55 73"	"2211.1"
"cc_otorrinolaringologia319"	"médico de familia"	"55 72"	"2211.1"
"S0465-546X2011000300007-1"	"Médico"	"286 292"	"2211.1"
"S0465-546X2010000200006-1"	"Médico"	"328 334"	"2211.1"
"S1132-62552015000100006-1"	"Médico"	"310 316"	"2211.1"
"S1132-62552015000100006-1"	"Responsable clínico"	"4547 4566"	"2211.1"
"S1132-62552015000100006-1"	"Dra."	"4568 4572"	"2211.1"
"S0376-78922017000100008-1"	"Dr."	"1578 1581"	"2211.1"
"S0376-78922017000100008-1"	"Médico"	"248 254"	"2211.1"
"S1130-63432015000200008-1"	"Médico"	"282 288"	"2211.1"
"S1130-63432015000200008-1"	"médico de familia"	"1205 1222"	"2211.1"
"S1130-63432015000200008-1"	"Dra."	"2952 2956"	"2211.1"
"S1887-85712017000100004-1"	"Dr."	"3508 3511"	"2211.1"
"S1887-85712017000100004-1"	"Médico"	"316 322"	"2211.1"
"S1137-66272014000100021-1"	"Médico"	"352 358"	"2211.1"
"S0211-57352013000300011-1"	"Médico"	"310 316"	"2211.1"
"S0211-57352013000300011-1"	"Responsable clínico"	"4949 4968"	"2211.1"
"S0211-57352013000300011-1"	"médico"	"3293 3299"	"2211.1"
"S0211-57352013000300011-1"	"Dra."	"4970 4974"	"2211.1"
"S1137-66272011000100013-3"	"Médico"	"293 299"	"2211.1"
"S1137-66272011000100013-2"	"Médico"	"312 318"	"2211.1"
"S0376-78922007000300006-3"	"Médico"	"307 313"	"2211.1"
"S0376-78922007000300006-3"	"Responsable clínico"	"1113 1132"	"2211.1"
"S0465-546X2009000300008-1"	"Médico"	"285 291"	"2211.1"
"S0211-57352007000200017-1"	"Médico"	"330 336"	"2211.1"
"S0211-57352007000200017-1"	"Responsable clínico"	"4883 4902"	"2211.1"
"S0211-57352007000200017-1"	"Dra."	"4904 4908"	"2211.1"
"S1135-76062009000300004-1"	"Dr."	"5516 5519"	"2211.1"
"S1135-76062009000300004-1"	"Médico"	"259 265"	"2211.1"
"S1888-75462015000400006-1"	"Dr."	"3930 3933"	"2211.1"
"S1888-75462015000400006-1"	"Médico"	"341 347"	"2211.1"
"S0213-12852006000600002-1"	"Médico"	"312 318"	"2211.1"
"S0213-12852006000600002-1"	"Responsable clínico"	"4970 4989"	"2211.1"
"S0213-12852006000600002-1"	"Dra."	"4991 4995"	"2211.1"
"S0465-546X2014000400012-1"	"Médico"	"275 281"	"2211.1"
"S1887-85712015000200004-1"	"Dr."	"4539 4542"	"2211.1"
"S1887-85712015000200004-1"	"Médico"	"290 296"	"2211.1"
"S1137-66272011000100013-1"	"Dr."	"2166 2169"	"2211.1"
"S1137-66272011000100013-1"	"Médico"	"301 307"	"2211.1"
"S0212-71992006000100008-1"	"Médico"	"264 270"	"2211.1"
"S1579-699X2004000400002-1"	"Médico"	"297 303"	"2211.1"
"S1579-699X2004000400002-1"	"médico de la empresa"	"907 927"	"2211.1"
"S1579-699X2004000400002-1"	"Dra."	"5010 5014"	"2211.1"
"S1130-14732006000500005-1"	"Dr."	"3445 3448"	"2211.1"
"S1130-14732006000500005-1"	"Médico"	"317 323"	"2211.1"
"S1134-80462008000500004-2"	"Médico"	"315 321"	"2211.1"
"S1134-80462008000500004-2"	"Responsable clínico"	"1845 1864"	"2211.1"
"S1134-80462008000500004-2"	"médico"	"1797 1803"	"2211.1"
"S1134-80462008000500004-2"	"Dra."	"1866 1870"	"2211.1"
"S1130-05582015000100005-1"	"Médico"	"275 281"	"2211.1"
"S0376-78922015000400012-1"	"Dr."	"2522 2525"	"2211.1"
"S0376-78922015000400012-1"	"Médico"	"310 316"	"2211.1"
"S0376-78922015000400012-1"	"Responsable clínico"	"2501 2520"	"2211.1"
"S0465-546X2014000300010-1"	"Médico"	"274 280"	"2211.1"
"S0034-98872006000200012-2"	"Dr."	"2996 2999"	"2211.1"
"S0034-98872006000200012-2"	"Médico"	"347 353"	"2211.1"
"S0465-546X2010000400007-1"	"Médico"	"305 311"	"2211.1"
"S1134-80462008000500004-1"	"Dra."	"2332 2336"	"2211.1"
"S1134-80462008000500004-1"	"Médico"	"339 345"	"2211.1"
"S1134-80462008000500004-1"	"médicos"	"1018 1025"	"2211.1"
"S1134-80462008000500004-3"	"Dra."	"1757 1761"	"2211.1"
"S1134-80462008000500004-3"	"Médico"	"264 270"	"2211.1"
"S1887-85712013000400005-1"	"Médico"	"305 311"	"2211.1"
"S0034-98872017000700950-1"	"Dr."	"2683 2686"	"2211.1"
"S0034-98872017000700950-1"	"Médico"	"308 314"	"2211.1"
"S1887-85712016000200005-1"	"Médico"	"305 311"	"2211.1"
"S0120-41572007000500002-4"	"Dra."	"1096 1100"	"2211.1"
"S0120-41572007000500002-4"	"Médico"	"299 305"	"2211.1"
"S1134-80462015000300005-1"	"Médico"	"266 272"	"2211.1"
"S0465-546X2013000400008-1"	"Médico"	"317 323"	"2211.1"
"S2254-28842017000200184-1"	"Médico"	"315 321"	"2211.1"
"S1130-01082013000100009-1"	"Médico"	"324 330"	"2211.1"
"S1130-01082009000600010-1"	"Médico"	"311 317"	"2211.1"
"S0210-48062003000100010-1"	"Médico"	"295 301"	"2211.1"
"S1887-85712013000200013-2"	"Médico"	"311 317"	"2211.1"
"S1887-85712013000200013-2"	"Médico"	"2969 2975"	"2211.1"
"S1887-85712013000200013-2"	"Médico"	"2983 2989"	"2211.1"
"S1887-85712013000200013-2"	"Médico"	"2997 3003"	"2211.1"
"S1887-85712013000200013-2"	"Médico"	"3052 3058"	"2211.1"
"S0212-71992005000700009-1"	"Médico"	"276 282"	"2211.1"
"S0034-98872006001000013-1"	"Dra."	"4254 4258"	"2211.1"
"S0034-98872006001000013-1"	"Médico"	"281 287"	"2211.1"
"S0034-98872006001000013-1"	"médico"	"3005 3011"	"2211.1"
"S0034-98872006001000013-1"	"médico general"	"877 891"	"2211.1"
"S0034-98872006001000013-1"	"médico general"	"3240 3254"	"2211.1"
"S0034-98872006000200012-1"	"Dr."	"2057 2060"	"2211.1"
"S0034-98872006000200012-1"	"Médico"	"277 283"	"2211.1"
"S0465-546X2015000300009-1"	"Médico"	"317 323"	"2211.1"
"S0465-546X2015000300009-1"	"Médico Adjunto"	"3658 3672"	"2211.1"
"S0716-10182010000200012-1"	"Médico"	"363 369"	"2211.1"
"S1135-76062010000200003-1"	"Dr."	"1860 1863"	"2211.1"
"S1135-76062010000200003-1"	"Médico"	"319 325"	"2211.1"
"S1135-76062010000200003-1"	"médicos"	"1748 1755"	"2211.1"
"S0716-10182017000300013-4"	"Médico"	"544 550"	"2211.1"
"S0210-56912006000500007-1"	"Dr."	"3389 3392"	"2211.1"
"S0210-56912006000500007-1"	"Médico"	"325 331"	"2211.1"
"S1887-85712013000300006-1"	"Médico"	"302 308"	"2211.1"
"cc_onco402"	"médico de Atención Primaria"	"555 582"	"2211.1"
"cc_onco1021"	"Médico de Atención Primaria"	"176 203"	"2211.1"
"cc_onco115"	"médico"	"497 503"	"2211.1"
"cc_onco115"	"médico de familia"	"860 877"	"2211.1"
"cc_onco780"	"médico de Atención Primaria"	"646 673"	"2211.1"
"cc_onco1097"	"médico de Atención Primaria"	"92 119"	"2211.1"
"cc_onco1858"	"Médico de Atención Primaria"	"105 132"	"2211.1"
"cc_onco91"	"médico de Atención Primaria"	"53 80"	"2211.1"
"cc_onco515"	"médico de Atención Primaria"	"205 232"	"2211.1"
"cc_onco515"	"médico de Atención Primaria"	"665 692"	"2211.1"
"cc_onco1083"	"médico"	"3742 3748"	"2211.1"
"cc_onco516"	"médico de Atención Primaria"	"361 388"	"2211.1"
"cc_onco431"	"médico de Atención Primaria"	"1647 1674"	"2211.1"
"cc_onco1427"	"médico de Atención Primaria"	"453 480"	"2211.1"
"cc_onco194"	"médico de atención primaria"	"342 369"	"2211.1"
"cc_onco1555"	"médico de Atención Primaria"	"288 315"	"2211.1"
"cc_onco687"	"médico de Atención Primaria"	"399 426"	"2211.1"
"cc_onco615"	"médico de Atención Primaria"	"382 409"	"2211.1"
"cc_onco615"	"MAP"	"411 414"	"2211.1"
"cc_onco615"	"MAP"	"4209 4212"	"2211.1"
"cc_onco931"	"médico de Atención Primaria"	"65 92"	"2211.1"
"cc_onco1824"	"médico de Atención Primaria"	"523 550"	"2211.1"
"cc_onco681"	"médico de Atención Primaria"	"204 231"	"2211.1"
"cc_onco578"	"médico"	"54 60"	"2211.1"
"cc_onco187"	"médico de Atención Primaria"	"261 288"	"2211.1"
"cc_onco784"	"médico de cabecera"	"116 134"	"2211.1"
"cc_onco1794"	"médico de cabecera"	"109 127"	"2211.1"
"cc_onco1689"	"médico de Atención Primaria"	"278 305"	"2211.1"
"cc_onco1856"	"médico de cabecera"	"563 581"	"2211.1"
"cc_onco31"	"médico de Atención Primaria"	"157 184"	"2211.1"
"cc_onco595"	"médico de Atención Primaria"	"1100 1127"	"2211.1"
"cc_onco595"	"médico de Atención Primaria"	"1256 1283"	"2211.1"
"cc_onco654"	"médico de Atención Primaria"	"842 869"	"2211.1"
"cc_onco179"	"grupo médico"	"6928 6940"	"2211.1"
"cc_onco179"	"grupo médico"	"2553 2565"	"2211.1"
"cc_onco1392"	"médico de Atención Primaria"	"86 113"	"2211.1"
"cc_onco1130"	"Médico de Familia"	"469 486"	"2211.1"
"cc_onco1061"	"médico de cabecera"	"1305 1323"	"2211.1"
"cc_onco241"	"Médico de Atención Primaria"	"384 411"	"2211.1"
"cc_onco1501"	"médico de Atención Primaria"	"540 567"	"2211.1"
"cc_onco889"	"médico de Atención Primaria"	"724 751"	"2211.1"
"cc_onco348"	"médico de Atención Primaria"	"62 89"	"2211.1"
"cc_onco45"	"equipo médico"	"8904 8917"	"2211.1"
"cc_onco779"	"médico de Atención Primaria"	"95 122"	"2211.1"
"cc_onco692"	"médico de Atención Primaria"	"59 86"	"2211.1"
"cc_onco1608"	"médico de Atención Primaria"	"331 358"	"2211.1"
"cc_onco306"	"médico de atención primaria"	"152 179"	"2211.1"
"cc_onco1624"	"médico de Atención Primaria"	"281 308"	"2211.1"
"cc_onco657"	"Médico de Atención Primaria"	"99 126"	"2211.1"
"cc_onco657"	"Médico de Atención Primaria"	"1247 1274"	"2211.1"
"cc_onco1145"	"médico de Atención Primaria"	"43 70"	"2211.1"
"cc_onco616"	"médico"	"424 430"	"2211.1"
"cc_onco909"	"Médico"	"37 43"	"2211.1"
"caso_clinico_oftalmologia10"	"médico de atención primaria"	"97 124"	"2211.1"
"caso_clinico_oftalmologia232"	"médicos"	"36 43"	"2211.1"
"caso_clinico_atencion_primaria139"	"médico"	"2068 2074"	"2211.1"
"caso_clinico_atencion_primaria183"	"médico de atención primaria"	"849 876"	"2211.1"
"caso_clinico_atencion_primaria73"	"médica"	"1619 1625"	"2211.1"
"caso_clinico_atencion_primaria158"	"médico"	"1836 1842"	"2211.1"
"caso_clinico_atencion_primaria158"	"médico de familia"	"117 134"	"2211.1"
"caso_clinico_atencion_primaria158"	"médico de familia"	"2513 2530"	"2211.1"
"caso_clinico_atencion_primaria158"	"médico de familia"	"5138 5155"	"2211.1"
"caso_clinico_atencion_primaria158"	"médico de familia"	"5295 5312"	"2211.1"
"caso_clinico_atencion_primaria79"	"médica"	"4650 4656"	"2211.1"
"caso_clinico_atencion_primaria79"	"médica de familia"	"5651 5668"	"2211.1"
"caso_clinico_atencion_primaria6"	"médico de Atención Primaria"	"2571 2598"	"2211.1"
"caso_clinico_atencion_primaria6"	"médico de Familia"	"2626 2643"	"2211.1"
"caso_clinico_atencion_primaria43"	"médico de atención primaria"	"1712 1739"	"2211.1"
"caso_clinico_atencion_primaria43"	"Residente de Familia"	"1573 1593"	"2211.1"
"caso_clinico_atencion_primaria41"	"médico de familia"	"3405 3422"	"2211.1"
"caso_clinico_atencion_primaria201"	"médico de familia"	"1884 1901"	"2211.1"
"caso_clinico_atencion_primaria172"	"médico de familia"	"1771 1788"	"2211.1"
"caso_clinico_atencion_primaria9"	"Médico de Atención Primaria"	"867 894"	"2211.1"
"caso_clinico_atencion_primaria174"	"médico de familia"	"3911 3928"	"2211.1"
"caso_clinico_atencion_primaria47"	"médico de atención primaria"	"5252 5279"	"2211.1"
"caso_clinico_atencion_primaria119"	"médico de Atención Primaria"	"2371 2398"	"2211.1"
"caso_clinico_atencion_primaria119"	"médico de atención primaria"	"2120 2147"	"2211.1"
"caso_clinico_atencion_primaria194"	"Médico de Atención Primaria"	"3460 3487"	"2211.1"
"caso_clinico_atencion_primaria69"	"médico de familia"	"667 684"	"2211.1"
"caso_clinico_atencion_primaria165"	"Médico de Familia"	"525 542"	"2211.1"
"caso_clinico_atencion_primaria165"	"Médico de Familia"	"3271 3288"	"2211.1"
"caso_clinico_atencion_primaria165"	"Médico de Familia"	"4210 4227"	"2211.1"
"caso_clinico_atencion_primaria154"	"médico"	"4306 4312"	"2211.1"
"caso_clinico_atencion_primaria112"	"MAP"	"3732 3735"	"2211.1"
"caso_clinico_atencion_primaria42"	"médico de familia y residente"	"1799 1828"	"2211.1"
"caso_clinico_atencion_primaria142"	"Médico de Familia"	"73 90"	"2211.1"
"caso_clinico_atencion_primaria142"	"MdF"	"92 95"	"2211.1"
"caso_clinico_atencion_primaria142"	"MdF"	"3139 3142"	"2211.1"
"caso_clinico_atencion_primaria142"	"MdF"	"4398 4401"	"2211.1"
"caso_clinico_atencion_primaria142"	"MdF"	"4839 4842"	"2211.1"
"caso_clinico_atencion_primaria100"	"médico de atención primaria"	"352 379"	"2211.1"
"caso_clinico_atencion_primaria129"	"Médico de Atención Primaria"	"952 979"	"2211.1"
"caso_clinico_atencion_primaria21"	"Médico de Atención Primaria"	"3867 3894"	"2211.1"
"caso_clinico_atencion_primaria153"	"médicos"	"2776 2783"	"2211.1"
"caso_clinico_atencion_primaria143"	"Médico de Familia"	"583 600"	"2211.1"
"caso_clinico_atencion_primaria143"	"Médico de Familia"	"2775 2792"	"2211.1"
"caso_clinico_atencion_primaria143"	"Médico de Familia"	"3501 3518"	"2211.1"
"caso_clinico_atencion_primaria143"	"Médico de Familia"	"4235 4252"	"2211.1"
"caso_clinico_atencion_primaria87"	"médico"	"991 997"	"2211.1"
"caso_clinico_atencion_primaria160"	"equipo de atención primaria"	"2290 2317"	"2211.1"
"caso_clinico_atencion_primaria160"	"equipo de atención primaria"	"2370 2397"	"2211.1"
"caso_clinico_atencion_primaria160"	"equipo de atención hospitalaria"	"2400 2431"	"2211.1"
"caso_clinico_atencion_primaria160"	"equipo de atención primaria o de atención hospitalaria"	"2290 2344"	"2211.1"
"caso_clinico_atencion_primaria17"	"Médico de Atención Primaria"	"196 223"	"2211.1"
"caso_clinico_atencion_primaria17"	"Médico de Familia"	"80 97"	"2211.1"
"caso_clinico_atencion_primaria149"	"médico de atención primaria"	"1345 1372"	"2211.1"
"caso_clinico_atencion_primaria149"	"médico de familia"	"1451 1468"	"2211.1"
"caso_clinico_atencion_primaria149"	"médico de familia"	"1847 1864"	"2211.1"
"caso_clinico_atencion_primaria113"	"médico de familia"	"3158 3175"	"2211.1"
"caso_clinico_atencion_primaria118"	"médico del hospital"	"711 730"	"2211.1"
"caso_clinico_atencion_primaria118"	"médico"	"1579 1585"	"2211.1"
"caso_clinico_atencion_primaria118"	"médico"	"2558 2564"	"2211.1"
"caso_clinico_atencion_primaria106"	"médico de familia"	"3649 3666"	"2211.1"
"caso_clinico_atencion_primaria128"	"médico de Atención Primaria"	"3827 3854"	"2211.1"
"caso_clinico_atencion_primaria122"	"médico de atención primaria"	"308 335"	"2211.1"
"caso_clinico_atencion_primaria122"	"médico de familia"	"3608 3625"	"2211.1"
"caso_clinico_psiquiatria50"	"gamer"	"1318 1323"	"2166.6"
"caso_clinico_medicina_interna1368"	"Diseñador gráfico"	"1219 1237"	"2166.1"
"caso_clinico_medicina_interna1466"	"Trabaja en diseño gráfico web"	"1533 1563"	"2166"
"casos_clinicos_profesiones101"	"arquitecto técnico"	"1408 1426"	"2161.1"
"caso_clinico_neurologia129"	"arquitecto"	"51 61"	"2161.1"
"cc_onco688"	"arquitecto"	"120 130"	"2161.1"
"caso_clinico_psiquiatria53"	"ingeniero de caminos, puertos y canales"	"730 769"	"2142"
"caso_clinico_psiquiatria17"	"frigorista"	"2727 2737"	"2141.7"
"caso_clinico_psiquiatria286"	"trabajo estable en una empresa de mantenimiento"	"1438 1485"	"2141.7"
"caso_clinico_medicina_interna1311"	"técnico de mantenimiento en un hotel"	"289 325"	"2141.7"
"cc_onco284"	"empleado de mantenimiento"	"329 354"	"2141.7"
"caso_clinico_psiquiatria21"	"ingeniero industrial"	"1471 1491"	"2141.3"
"cc_onco658"	"ingeniero industrial"	"94 114"	"2141.3"
"casos_clinicos_infecciosas182"	"ingeniero agrónomo"	"592 610"	"2132.2"
"casos_clinicos_infecciosas6"	"ingeniero agrónomo"	"592 610"	"2132.2"
"caso_clinico_medicina_interna62"	"Bióloga"	"153 160"	"2131.4"
"caso_clinico_atencion_primaria205"	"Biólogo"	"1680 1687"	"2131.4"
"caso_clinico_psiquiatria420"	"inventor de numerosas teorías matemáticas"	"1003 1044"	"2120.5"
"caso_clinico_psiquiatria168"	"dueño de una bodega"	"149 168"	"1412.1"
"caso_clinico_psiquiatria168"	"dueño de la bodega"	"1633 1651"	"1412.1"
"caso_clinico_medicina_interna91"	"Director de banca"	"37 54"	"1346.1"
"cc_onco972"	"directora de banca"	"73 91"	"1346.1"
"caso_clinico_psiquiatria392"	"directora del cAS"	"3542 3559"	"1342.2"
"32617903A_ES"	"director de contratación de TI"	"42 72"	"1330.2"
"caso_clinico_psiquiatria126"	"hombre de negocios"	"18 36"	"1221.4"
"caso_clinico_psiquiatria124"	"hombre de negocios"	"1419 1437"	"1221.4"
"caso_clinico_psiquiatria128"	"ejecutivo"	"20 29"	"1120.3"
"caso_clinico_psiquiatria23"	"empresa familiar de la que era gerente"	"2937 2975"	"1120.3"
"caso_clinico_endocrinologia107"	"empresario"	"439 449"	"1120.2"
"caso_clinico_psiquiatria124"	"atender su negocio"	"2676 2694"	"1120.2"
"caso_clinico_psiquiatria99"	"tienen una tienda de alimentación"	"166 199"	"1120.2"
"caso_clinico_psiquiatria25"	"jefe de la mafia"	"5911 5927"	"1120.2"
"caso_clinico_psiquiatria21"	"montando su propia empresa informática"	"1555 1593"	"1120.2"
"caso_clinico_psiquiatria114"	"jefe"	"437 441"	"1120.2"
"caso_clinico_psiquiatria133"	"jefes"	"923 928"	"1120.2"
"caso_clinico_psiquiatria83"	"posee una empresa de calzado"	"423 451"	"1120.2"
"caso_clinico_psiquiatria36"	"superiores"	"2662 2672"	"1120.2"
"caso_clinico_psiquiatria286"	"tener su propia empresa de mantenimiento"	"845 885"	"1120.2"
"caso_clinico_psiquiatria391"	"directora"	"3870 3879"	"1120.2"
"caso_clinico_psiquiatria545"	"empresario"	"1925 1935"	"1120.2"
"caso_clinico_psiquiatria426"	"Trabajó en una empresa familiar"	"585 616"	"1120.2"
"caso_clinico_psiquiatria540"	"jefes"	"701 706"	"1120.2"
"caso_clinico_psiquiatria285"	"jefe administrativo en una empresa"	"411 445"	"1120.2"
"caso_clinico_psiquiatria548"	"trabajó parcialmente en negocio familiar"	"513 553"	"1120.2"
"caso_clinico_psiquiatria152"	"jefa"	"503 507"	"1120.2"
"caso_clinico_psiquiatria152"	"jefa"	"2232 2236"	"1120.2"
"caso_clinico_psiquiatria173"	"tenía –una tienda de comestibles"	"5547 5579"	"1120.2"
"caso_clinico_psiquiatria447"	"empresario"	"2634 2644"	"1120.2"
"caso_clinico_psiquiatria447"	"dueño de todas las empresas"	"2427 2454"	"1120.2"
"caso_clinico_psiquiatria392"	"directora"	"10426 10435"	"1120.2"
